links,name,price,buy,contents,details,stars,size_colors,images,configurable_options,sku,master_id,rating_value,url_key,seller,thumbnail_url,review_count,worst_rating,review_count,best_rating,is_flower,data_verion,brand,configurable_products,description,manufacture,is_gift_card,is_fresh,discount,agregate_rating,is_seller_chat_white_list,badges,categories,stock_item,adj
 https://tiki.vn/ao-khoac-hoodie-ni-unisex-co-mu-phong-cach-ulzzang-phoi-mau-gradient-t80-p136432419.html?spid=136432423 ,Áo khoác hoodie n? Unisex có mu phong cách Ulzzang ph?i màu Gradient T80,165.000 ?,  ,"Áo khoác hoodie n? Unisex có mu phong cách Ulzzang ph?i màu Gradient T80
HU?NG D?N CH?N SIZE
Size L: T? 45-58Kg. Cao du?i 1m65
Size XL: T? 59-63Kg. Cao du?i 1m7
Size 2XL: T? 64-68Kg. Cao du?i 1m75
Size 3XL: T? 69-75Kg. Cao du?i 1m8
THÔNG TIN S?N PH?M
- Ch?t v?i n? bông m?c r?t ?m
- Ki?u dáng Ulazzang+ ph?i màu Gradient phong cách+ nang d?ng
- Form Unisex cho c? nam và n?
- Màu s?c: Tr?ng+ Xanh lam
SPORT NEW CAM K?T
Hình ?nh s?n ph?m là ?nh thât+ s?n ph?m gi?ng ?nh 100%
Hàng có s?n+ th?i gian giao hàng nhanh
Hoàn ti?n n?u s?n ph?m không gi?ng v?i mô t?"," Ch?t li?u N?
Xu?t x? Trung Qu?c
Xu?t x? thuong hi?u Trung Qu?c
Thuong hi?u OEM ",  null," Tr?ng2XL
3XL
L ", https://salt.tikicdn.com/ts/upload/ae/f5/15/2228f38cf84d1b8451bb49e2c4537081.png https://salt.tikicdn.com/ts/upload/ed/5e/b8/8538366274240326978318348ea8af7c.png https://salt.tikicdn.com/ts/upload/67/de/1e/90e54b0a7a59948dd910ba50954c702e.png https://salt.tikicdn.com/ts/upload/d7/d4/a8/34939af2da1ceeeae9f95b7485784233.png https://salt.tikicdn.com/ts/upload/40/44/6c/b80ad73e5e84aeb71c08e5d8d438eaa1.png https://salt.tikicdn.com/ts/upload/e5/1d/22/61ff572362f08ead7f34ce410a4a6f96.png https://frontend.tikicdn.com/_desktop-next/static/img/icon-seller.svg data:image/svg+xml;base64+PD94bWwgdmVyc2lvbj0iMS4wIiBlbmNvZGluZz0iVVRGLTgiPz48c3ZnIHdpZHRoPSI5OTk5OXB4IiBoZWlnaHQ9Ijk5OTk5cHgiIHZpZXdCb3g9IjAgMCA5OTk5OSA5OTk5OSIgdmVyc2lvbj0iMS4xIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHhtbG5zOnhsaW5rPSJodHRwOi8vd3d3LnczLm9yZy8xOTk5L3hsaW5rIj48ZyBzdHJva2U9Im5vbmUiIGZpbGw9Im5vbmUiIGZpbGwtb3BhY2l0eT0iMCI+PHJlY3QgeD0iMCIgeT0iMCIgd2lkdGg9Ijk5OTk5IiBoZWlnaHQ9Ijk5OTk5Ij48L3JlY3Q+IDwvZz4gPC9zdmc+ https://salt.tikicdn.com/cache/400x400/ts/product/16/65/b6/cce89bb82e75b97b9fe51edba0e45ad4.jpg https://salt.tikicdn.com/ts/upload/dc/0d/49/ef9dc5d8164bd62b011e54276502b342.png https://salt.tikicdn.com/cache/100x100/ts/product/16/65/b6/cce89bb82e75b97b9fe51edba0e45ad4.jpg https://salt.tikicdn.com/cache/100x100/ts/product/69/c5/bd/63a571d987006ec19465ea1df6e0d62f.jpg https://salt.tikicdn.com/cache/100x100/ts/product/e7/0b/a3/5043490fbab55acc7027ce0c4e55a774.jpg https://salt.tikicdn.com/cache/100x100/ts/product/e6/a7/5b/74d111a56e8182af7f9de863aca6b238.jpg https://salt.tikicdn.com/cache/100x100/ts/product/05/12/a6/4b5b419ec220093e938b0b6b72ea73de.jpg https://salt.tikicdn.com/cache/100x100/ts/product/1f/ac/65/787986fd5e3c35a72965d5374de9e40c.jpg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/social-facebook.svg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/social-messenger.svg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/social-pinterest.svg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/social-twitter.svg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/social-copy.svg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/icons-like.svg https://salt.tikicdn.com/cache/w1080/ts/tka/78/67/15/be002ef26f4522a483c8376715133b29.png https://salt.tikicdn.com/ts/upload/2e/da/c9/4b9c0150392c753ccb65b2595500e9d6.png https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/question.svg https://salt.tikicdn.com/ts/upload/7b/17/f7/4860983e93ea3c264ae0d932c58ec4f7.png https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/question.svg https://salt.tikicdn.com/ts/upload/21/b3/00/bab4964906fcb6c56d57d9d69a6b2995.png https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/question.svg https://salt.tikicdn.com/cache/100x100/ts/product/16/65/b6/cce89bb82e75b97b9fe51edba0e45ad4.jpg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/selected-variant-indicator.svg https://salt.tikicdn.com/cache/100x100/ts/product/69/c5/bd/63a571d987006ec19465ea1df6e0d62f.jpg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/selected-variant-indicator.svg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/selected-variant-indicator.svg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/selected-variant-indicator.svg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/selected-variant-indicator.svg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/selected-variant-indicator.svg https://salt.tikicdn.com/ts/upload/63/43/b6/472934eece91531f0855b86a00a3b1a1.png https://salt.tikicdn.com/ts/upload/32/47/d7/5798c9bee17003cf7995c37930f0eeac.png https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/icons-remove.svg https://frontend.tikicdn.com/_desktop-next/static/img/pdp_revamp_v2/icons-add.svg https://vcdn.tikicdn.com/cache/w100/ts/seller/8a/a4/0b/95e2add400c1f0061f006d586c613509.jpg https://salt.tikicdn.com/cache/w100/ts/upload/fa/9c/2a/6f2fdcc4e24bc81328a73eecdb373bb2.png https://salt.tikicdn.com/ts/upload/49/27/ff/d735c33edfdc6cf6aeb6e183bec28869.png https://salt.tikicdn.com/ts/upload/5b/bf/3c/eeda00767e26b5873030e44f951441c4.png https://salt.tikicdn.com/ts/upload/2c/48/44/720434869e103b03aaaf1a104d91ad25.png https://salt.tikicdn.com/ts/upload/4b/a1/23/1606089d5423e5cba05e3820ad39708e.png https://salt.tikicdn.com/ts/upload/63/75/6a/144ada409519d72e2978ad2c61bc02a7.png https://salt.tikicdn.com/cache/200x200/ts/product/17/d7/4c/198f0ad296e354f6c3b7d649591dfb88.jpg https://salt.tikicdn.com/ts/upload/dc/0d/49/ef9dc5d8164bd62b011e54276502b342.png https://salt.tikicdn.com/ts/upload/51/ac/cc/528e80fe3f464f910174e2fdf8887b6f.png https://salt.tikicdn.com/cache/200x200/ts/product/17/d7/4c/36f2c966a20d418dad1754774fb4e3f8.jpg https://salt.tikicdn.com/ts/upload/dc/0d/49/ef9dc5d8164bd62b011e54276502b342.png https://salt.tikicdn.com/cache/200x200/ts/product/c8/1f/93/f69610eed1202baa4550460c1f0daf74.jpg https://salt.tikicdn.com/cache/200x200/ts/product/18/ff/a1/ccd57714381e3091e119ff51f01d1b30.jpg https://salt.tikicdn.com/ts/upload/dc/0d/49/ef9dc5d8164bd62b011e54276502b342.png https://salt.tikicdn.com/cache/200x200/ts/product/e4/7a/4d/86336db75abf7f1246678193964ad363.jpg https://salt.tikicdn.com/ts/upload/dc/0d/49/ef9dc5d8164bd62b011e54276502b342.png https://salt.tikicdn.com/cache/200x200/ts/product/a4/32/80/c54e0e53e19a6c2c1a464fbac1385e68.jpg https://frontend.tikicdn.com/_desktop-next/static/img/footer/bo-cong-thuong-2.png https://frontend.tikicdn.com/_desktop-next/static/img/footer/bo-cong-thuong.svg https://frontend.tikicdn.com/_desktop-next/static/img/footer/qrcode.png https://frontend.tikicdn.com/_desktop-next/static/img/icons/appstore.png https://frontend.tikicdn.com/_desktop-next/static/img/icons/playstore.png  ,"""code"":""option1""@""name"":""Màu""@""position"":0@""show_preview_image"":true@""values"" ""label"":""Xanh lam""}]},{""code"":""option2"",""name"":""Size"",""position"":0,""show_preview_image"":false,""values""","""sku"":""9906017806862""","""master_id"":136432419","""ratingValue"":""4""","""url_key"":""ao-khoac-hoodie-ni-unisex-co-mu-phong-cach-ulzzang-phoi-mau-gradient-t80-p136432419""","{""seller"":{""@type"":""Organization"",""@id"":""https://tiki.vn/cua-hang/sport-new-store#organization"",""name"":""Sport New Store"",""url"":""https://tiki.vn/cua-hang/sport-new-store""","""thumbnail_url"":""""
""thumbnail_url"":""https://salt.tikicdn.com/cache/280x280/ts/product/69/c5/bd/63a571d987006ec19465ea1df6e0d62f.jpg""
""thumbnail_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/69/c5/bd/63a571d987006ec19465ea1df6e0d62f.jpg""}
""thumbnail_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/16/65/b6/cce89bb82e75b97b9fe51edba0e45ad4.jpg""}
""thumbnail_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/e7/0b/a3/5043490fbab55acc7027ce0c4e55a774.jpg""}
""thumbnail_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/e6/a7/5b/74d111a56e8182af7f9de863aca6b238.jpg""}
""thumbnail_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/05/12/a6/4b5b419ec220093e938b0b6b72ea73de.jpg""}
""thumbnail_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/1f/ac/65/787986fd5e3c35a72965d5374de9e40c.jpg""}
""thumbnail_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/44/53/61/4310ed7184b5f776ee322a32c6d377f8.jpg""}
""thumbnail_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/24/07/2f/71488d7f9f1e0ab348ed4feee7ab38c5.jpg""}]
""thumbnail_url"":""https://salt.tikicdn.com/cache/280x280/ts/product/69/c5/bd/63a571d987006ec19465ea1df6e0d62f.jpg""}
""thumbnail_url"":""https://salt.tikicdn.com/cache/280x280/ts/product/69/c5/bd/63a571d987006ec19465ea1df6e0d62f.jpg""}]","""review_count"":52","""worstRating"":""1""}","""review_count"":52", "bestRating":"5"},is_flower:false,data_version:200,"{""seller"":{""@type"":""Organization"";""@id"":""https://tiki.vn/cua-hang/sport-new-store#organization"";""name"":""Sport New Store"";""url"":""https://tiki.vn/cua-hang/sport-new-store"";""@type"":""Offer"";""price"":165000;""priceValidUntil"":""2022-05-26"";""priceSpecification"":{""valueAddedTaxIncluded"":true;""@type"":""PriceSpecification"";""priceCurrency"":""VND"";""availability"":""https://schema.org/InStock"";""url"":""https://tiki.vn/ao-khoac-hoodie-ni-unisex-co-mu-phong-cach-ulzzang-phoi-mau-gradient-t80-p136432419.html?spid=136432429""];""additionalProperty""
","""child_id"":136432428@""id"":136432429@""images"" ""large_url"":""https://salt.tikicdn.com/cache/w1200/ts/product/69/c5/bd/63a571d987006ec19465ea1df6e0d62f.jpg""@""medium_url"":""https://salt.tikicdn.com/cache/550x550/ts/product/69/c5/bd/63a571d987006ec19465ea1df6e0d62f.jpg""@""small_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/69/c5/bd/63a571d987006ec19465ea1df6e0d62f.jpg""}@{""large_url"":""https://salt.tikicdn.com/cache/w1200/ts/product/16/65/b6/cce89bb82e75b97b9fe51edba0e45ad4.jpg""@""medium_url"":""https://salt.tikicdn.com/cache/550x550/ts/product/16/65/b6/cce89bb82e75b97b9fe51edba0e45ad4.jpg""@""small_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/16/65/b6/cce89bb82e75b97b9fe51edba0e45ad4.jpg""}@{""large_url"":""https://salt.tikicdn.com/cache/w1200/ts/product/e7/0b/a3/5043490fbab55acc7027ce0c4e55a774.jpg""@""medium_url"":""https://salt.tikicdn.com/cache/550x550/ts/product/e7/0b/a3/5043490fbab55acc7027ce0c4e55a774.jpg""@""small_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/e7/0b/a3/5043490fbab55acc7027ce0c4e55a774.jpg""}@{""large_url"":""https://salt.tikicdn.com/cache/w1200/ts/product/e6/a7/5b/74d111a56e8182af7f9de863aca6b238.jpg""@""medium_url"":""https://salt.tikicdn.com/cache/550x550/ts/product/e6/a7/5b/74d111a56e8182af7f9de863aca6b238.jpg""@""small_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/e6/a7/5b/74d111a56e8182af7f9de863aca6b238.jpg""}@{""large_url"":""https://salt.tikicdn.com/cache/w1200/ts/product/05/12/a6/4b5b419ec220093e938b0b6b72ea73de.jpg""@""medium_url"":""https://salt.tikicdn.com/cache/550x550/ts/product/05/12/a6/4b5b419ec220093e938b0b6b72ea73de.jpg""@""small_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/05/12/a6/4b5b419ec220093e938b0b6b72ea73de.jpg""}@{""large_url"":""https://salt.tikicdn.com/cache/w1200/ts/product/1f/ac/65/787986fd5e3c35a72965d5374de9e40c.jpg""@""medium_url"":""https://salt.tikicdn.com/cache/550x550/ts/product/1f/ac/65/787986fd5e3c35a72965d5374de9e40c.jpg""@""small_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/1f/ac/65/787986fd5e3c35a72965d5374de9e40c.jpg""}@{""large_url"":""https://salt.tikicdn.com/cache/w1200/ts/product/44/53/61/4310ed7184b5f776ee322a32c6d377f8.jpg""@""medium_url"":""https://salt.tikicdn.com/cache/550x550/ts/product/44/53/61/4310ed7184b5f776ee322a32c6d377f8.jpg""@""small_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/44/53/61/4310ed7184b5f776ee322a32c6d377f8.jpg""}@{""large_url"":""https://salt.tikicdn.com/cache/w1200/ts/product/24/07/2f/71488d7f9f1e0ab348ed4feee7ab38c5.jpg""@""medium_url"":""https://salt.tikicdn.com/cache/550x550/ts/product/24/07/2f/71488d7f9f1e0ab348ed4feee7ab38c5.jpg""@""small_url"":""https://salt.tikicdn.com/cache/200x280/ts/product/24/07/2f/71488d7f9f1e0ab348ed4feee7ab38c5.jpg""}]@""inventory_status"":""available""@""name"":""Áo khoác hoodie n? Unisex có mu phong cách Ulzzang ph?i màu Gradient T80 - Xanh lam@L""@""option1"":""Xanh lam""@""option2"":""L""@""price"":165000@""selected"":true@""seller"":{""id"":172756@""name"":""Sport New Store""}@""sku"":""7254558317974""@""thumbnail_url"":""https://salt.tikicdn.com/cache/280x280/ts/product/69/c5/bd/63a571d987006ec19465ea1df6e0d62f.jpg""}@{""child_id"":136432430@""id"":136432431@""images""
",description:"       Áo khoác hoodie n? Unisex có mu phong cách Ulzzang ph?i màu Gradient T80   HU?NG D?N CH?N SIZE   Size L: T? 45-58Kg. Cao du?i 1m65   Size XL: T? 59-63Kg. Cao du?i 1m7   Size 2XL: T? 64-...","""@type"":""Organization"",""name"":""OEM""},""offers"":[{""seller""
",is_gift_card:false,is_fresh:false,"""discount"":135000
""discount_rate"":45","""@type"":""AggregateRating"",""ratingValue"":""4"",""reviewCount"":""52"",""bestRating"":""5""},""brand""
",is_seller_in_chat_whitelist:true,,,,
